nombre_mes,nombre_dia,release_year,title,vote_count,vote_average,popularity
julio,Viernes,1994,Barcelona,20.0,6.6,1.632711
mayo,Viernes,1994,Being Human,15.0,5.0,2.783872
octubre,Viernes,1993,The Beverly Hillbillies,86.0,5.0,5.673735
mayo,Martes,1994,Beverly Hills Cop III,445.0,5.5,11.787784
julio,Viernes,1994,Black Beauty,68.0,6.6,8.398845
enero,Miércoles,1994,Blink,45.0,6.3,3.00282
julio,Viernes,1994,Blown Away,126.0,6.0,13.155071
febrero,Viernes,1994,Blue Chips,41.0,5.7,6.131056
septiembre,Viernes,1994,Blue Sky,28.0,6.1,4.993829
junio,Miércoles,1993,Body Snatchers,102.0,5.8,6.559693
junio,Viernes,1993,Boxing Helena,59.0,4.5,4.304224
septiembre,Martes,1993,A Bronx Tale,447.0,7.4,6.115628
enero,Viernes,1994,Cabin Boy,28.0,4.9,1.679042
septiembre,Viernes,1993,Calendar Girl,10.0,3.7,1.316741
noviembre,Miércoles,1993,Carlito's Way,805.0,7.7,8.698509
junio,Viernes,1994,City Slickers II: The Legend of Curly's Gold,103.0,4.9,8.605703
mayo,Viernes,1994,Clean Slate,25.0,5.7,2.724621
mayo,Viernes,1993,Cliffhanger,600.0,6.1,9.830853
julio,Viernes,1993,Coneheads,228.0,4.8,10.722729
agosto,Viernes,1994,Color of Night,117.0,5.4,14.228963
abril,Viernes,1994,Cops & Robbersons,36.0,5.0,7.042878
junio,Viernes,1994,The Cowboy Way,38.0,5.1,4.286279
noviembre,Viernes,1993,Dangerous Game,9.0,5.4,2.70097
mayo,Viernes,1993,Dave,205.0,6.3,13.696394
septiembre,Viernes,1993,Dazed and Confused,588.0,7.4,6.8652
octubre,Viernes,1993,Demolition Man,1018.0,6.4,11.626116
junio,Viernes,1994,The Endless Summer 2,12.0,7.1,0.408159
mayo,Viernes,1994,Even Cowgirls Get the Blues,29.0,4.2,2.970724
octubre,Viernes,1993,Fatal Instinct,37.0,5.4,3.555139
septiembre,Jueves,1993,Farewell My Concubine,98.0,7.8,4.875827
abril,Viernes,1994,The Favor,6.0,3.3,1.344876
octubre,Viernes,1993,Fearless,80.0,6.8,9.284624
octubre,Viernes,1994,Fear of a Black Hat,11.0,5.8,0.985441
abril,Viernes,1994,With Honors,54.0,6.1,2.969003
noviembre,Viernes,1993,Flesh and Bone,22.0,6.2,1.896869
mayo,Viernes,1994,Widows' Peak,3.0,4.3,0.409427
octubre,Viernes,1993,For Love or Money,77.0,5.7,8.468869
junio,Miércoles,1993,The Firm,513.0,6.6,9.678367
julio,Viernes,1993,Free Willy,429.0,6.0,5.990572
agosto,Miércoles,1994,Fresh,56.0,7.6,3.970215
agosto,Viernes,1993,The Fugitive,1240.0,7.2,10.08937
diciembre,Viernes,1993,Geronimo: An American Legend,44.0,5.9,4.653462
febrero,Viernes,1994,The Getaway,81.0,5.4,14.214403
junio,Viernes,1994,Getting Even with Dad,43.0,4.5,2.410545
junio,Viernes,1994,Go Fish,5.0,3.9,0.775898
julio,Jueves,1994,A Good Man in Africa,11.0,5.2,5.22583
junio,Viernes,1993,Guilty as Sin,21.0,5.6,5.385108
agosto,Viernes,1993,Hard Target,237.0,6.1,7.834351
diciembre,Viernes,1993,Heaven & Earth,51.0,6.4,4.190541
mayo,Viernes,1993,Hot Shots! Part Deux,463.0,6.2,13.482371
diciembre,Viernes,1995,Live Nude Girls,12.0,4.7,2.138959
mayo,Viernes,1995,The Englishman Who Went Up a Hill But Came Down a Mountain,83.0,6.1,5.331753
octubre,Martes,1993,The House of the Spirits,135.0,6.7,10.687795
enero,Sábado,1994,House Party 3,11.0,4.6,0.996047
marzo,Viernes,1994,The Hudsucker Proxy,280.0,7.1,7.550545
febrero,Viernes,1994,I'll Do Anything,18.0,5.7,1.742974
agosto,Viernes,1994,In the Army Now,54.0,4.7,6.071466
julio,Jueves,1993,In the Line of Fire,392.0,6.8,12.637158
diciembre,Domingo,1993,In the Name of the Father,363.0,7.6,7.405895
abril,Viernes,1994,The Inkwell,5.0,3.9,0.613335
junio,Miércoles,1993,What's Love Got to Do with It,75.0,6.9,14.820883
marzo,Miércoles,1994,Jimmy Hollywood,17.0,4.6,4.563989
octubre,Viernes,1993,Judgment Night,79.0,6.4,5.538671
junio,Viernes,1993,Jurassic Park,4956.0,7.6,8.863776
septiembre,Miércoles,1993,Kalifornia,209.0,6.5,8.4337
octubre,Viernes,1993,Killing Zoe,111.0,6.1,4.948569
agosto,Viernes,1993,King of the Hill,33.0,6.4,4.375347
julio,Viernes,1994,Lassie,54.0,6.1,3.645342
junio,Viernes,1993,Last Action Hero,725.0,6.1,9.434006
junio,Viernes,1993,Life With Mikey,24.0,5.1,6.446229
marzo,Viernes,1994,Lightning Jack,40.0,5.7,2.913584
septiembre,Jueves,1993,M. Butterfly,35.0,6.6,6.516976
mayo,Jueves,1993,Made in America,86.0,5.3,5.43085
septiembre,Miércoles,1993,Malice,105.0,5.9,9.861672
agosto,Miércoles,1993,The Man without a Face,125.0,6.2,5.997712
agosto,Miércoles,1993,Manhattan Murder Mystery,169.0,7.1,8.939404
mayo,Miércoles,1993,Menace II Society,179.0,7.2,5.260924
marzo,Viernes,1996,Executive Decision,261.0,5.8,13.106291
mayo,Sábado,1976,In the Realm of the Senses,112.0,6.5,8.932494
septiembre,Viernes,1994,What Happened Was...,7.0,7.0,0.534606
mayo,Viernes,1993,Much Ado About Nothing,194.0,7.2,8.62724
octubre,Viernes,1993,Mr. Jones,35.0,5.9,6.579753
octubre,Viernes,1993,Mr. Wonderful,11.0,5.5,13.011091
noviembre,Miércoles,1993,Mrs. Doubtfire,1638.0,7.0,11.16553
septiembre,Martes,1993,Naked,105.0,7.5,8.665198
julio,Lunes,1994,The Next Karate Kid,202.0,4.8,9.9697
septiembre,Viernes,1994,The New Age,5.0,4.8,0.596207
abril,Viernes,1994,No Escape,86.0,6.1,9.715187
julio,Viernes,1994,North,67.0,4.8,15.534707
septiembre,Martes,1992,Orlando,53.0,6.7,3.800785
noviembre,Miércoles,1993,A Perfect World,376.0,7.2,8.040589
diciembre,Miércoles,1993,Philadelphia,1019.0,7.6,13.373006
mayo,Miércoles,1993,The Piano,290.0,7.1,7.436758
julio,Viernes,1993,Poetic Justice,47.0,6.9,6.972599
septiembre,Viernes,1993,The Program,28.0,6.0,3.199976
octubre,Viernes,1994,The Puppet Masters,41.0,5.6,7.272296
octubre,Viernes,1994,Radioland Murders,12.0,5.8,8.506727
marzo,Miércoles,1994,The Ref,99.0,6.7,5.868677
noviembre,Viernes,1993,The Remains of the Day,213.0,7.5,12.222576
junio,Viernes,1994,Renaissance Man,83.0,5.9,4.985157
julio,Viernes,1993,Rising Sun,188.0,5.8,6.279082
octubre,Viernes,1994,The Road to Wellville,43.0,5.5,3.416181
abril,Sábado,1993,RoboCop 3,309.0,4.2,8.685798
julio,Miércoles,1993,Robin Hood: Men in Tights,575.0,6.4,17.136672
septiembre,Lunes,1993,Romeo Is Bleeding,36.0,5.7,9.796318
marzo,Jueves,1992,Romper Stomper,126.0,6.6,5.157926
octubre,Viernes,1993,Ruby in Paradise,10.0,5.6,0.941994
septiembre,Viernes,1993,Rudy,187.0,7.2,5.914833
noviembre,Miércoles,1993,The Saint of Fort Washington,5.0,4.0,1.065843
agosto,Miércoles,1992,Savage Nights,11.0,6.2,1.031556
noviembre,Lunes,1993,Schindler's List,4436.0,8.3,41.725123
septiembre,Viernes,1994,The Scout,37.0,5.3,5.715608
agosto,Viernes,1993,Searching for Bobby Fischer,100.0,7.3,12.048587
septiembre,Viernes,1994,Second Best,8.0,5.9,0.882596
agosto,Viernes,1993,The Secret Garden,232.0,7.1,6.499523
abril,Miércoles,1994,Serial Mom,137.0,6.4,5.305311
julio,Viernes,1994,The Shadow,140.0,5.4,7.881107
diciembre,Sábado,1993,Shadowlands,61.0,6.8,2.96586
septiembre,Domingo,1993,Short Cuts,136.0,6.9,8.829337
septiembre,Viernes,1994,A Simple Twist of Fate,26.0,5.7,4.13516
octubre,Viernes,1993,Sirens,31.0,5.2,2.86213
diciembre,Miércoles,1993,Six Degrees of Separation,75.0,6.5,8.730025
junio,Jueves,1993,Sleepless in Seattle,630.0,6.5,10.234919
mayo,Viernes,1993,Sliver,144.0,4.9,11.23297
junio,Viernes,1982,Blade Runner,3833.0,7.9,96.272374
julio,Viernes,1993,Son in Law,81.0,5.6,9.122718
julio,Viernes,1993,So I Married an Axe Murderer,131.0,6.1,8.051914
septiembre,Viernes,1993,Striking Distance,223.0,5.4,13.390917
noviembre,Miércoles,1985,Harem,4.0,4.0,1.825468
mayo,Viernes,1993,Super Mario Bros.,236.0,4.0,7.198455
abril,Viernes,1994,Surviving the Game,53.0,6.1,3.644641
septiembre,Viernes,1994,Terminal Velocity,82.0,5.0,8.012225
noviembre,Viernes,1993,Thirty Two Short Films About Glenn Gould,9.0,7.4,0.873068
abril,Viernes,1994,Threesome,57.0,6.3,10.82236
octubre,Sábado,1993,The Nightmare Before Christmas,2135.0,7.6,17.730913
noviembre,Jueves,1993,The Three Musketeers,219.0,6.2,6.34785
diciembre,Sábado,1993,Tombstone,632.0,7.4,11.338194
septiembre,Viernes,1994,Trial by Jury,5.0,5.5,0.85586
septiembre,Jueves,1993,True Romance,762.0,7.5,17.189328
diciembre,Domingo,1993,The War Room,19.0,7.3,1.273617
noviembre,Miércoles,1994,The Pagemaster,178.0,6.2,7.436001
febrero,Viernes,1994,"Paris, France",2.0,6.0,0.741522
enero,Sábado,1994,"The Beans of Egypt, Maine",1.0,0.0,0.38247
septiembre,Miércoles,1994,Killer,2.0,3.0,0.422224
mayo,Miércoles,1995,Welcome to the Dollhouse,103.0,6.9,5.14056
septiembre,Miércoles,1993,Germinal,43.0,6.3,2.759302
abril,Viernes,1994,Chasers,22.0,4.7,9.85327
septiembre,Domingo,1993,Cronos,153.0,6.4,5.513024
noviembre,Miércoles,1993,Naked in New York,3.0,4.0,0.449733
octubre,Jueves,1993,Kika,58.0,6.8,3.647321
enero,Viernes,1994,Bhaji on the Beach,10.0,5.1,0.441585
junio,Miércoles,1994,Little Big League,20.0,6.0,1.960563
septiembre,Viernes,1993,The Slingshot,10.0,6.2,1.764582
septiembre,Domingo,1993,Wide Eyed and Legless,0.0,0.0,0.00015
julio,Viernes,1994,Foreign Student,0.0,0.0,0.002789
octubre,Jueves,1992,"Ciao, Professore!",74.0,7.2,3.456868
enero,Sábado,1994,Spanking the Monkey,29.0,5.3,2.799575
agosto,Viernes,1994,The Little Rascals,214.0,6.3,6.707109
septiembre,Viernes,1993,À la mode,0.0,0.0,8.2e-05
agosto,Miércoles,1994,Andre,31.0,5.0,3.139316
enero,Viernes,1993,The Escort,5.0,5.0,0.046196
septiembre,Viernes,1994,Princess Caraboo,5.0,4.4,1.943323
enero,Martes,1996,The Celluloid Closet,24.0,7.0,6.784687
enero,Viernes,1993,Café au Lait,4.0,6.8,1.040873
octubre,Martes,1993,Dear Diary,46.0,6.9,2.904734
mayo,Jueves,1993,I Don't Want to Talk About It,1.0,6.0,1.213481
febrero,Jueves,1995,The Brady Bunch Movie,87.0,5.9,4.233092
noviembre,Viernes,1990,Home Alone,2487.0,7.1,0.702543
julio,Jueves,1990,Ghost,1381.0,6.9,11.945397
noviembre,Miércoles,1992,Aladdin,3495.0,7.4,16.357419
julio,Lunes,1991,Terminator 2: Judgment Day,4274.0,7.7,22.661695
noviembre,Viernes,1990,Dances with Wolves,1084.0,7.6,11.654349
febrero,Martes,1995,Tough and Deadly,4.0,6.3,0.426887
junio,Viernes,1989,Batman,2145.0,7.0,19.10673
febrero,Viernes,1991,The Silence of the Lambs,4549.0,8.1,4.307222
diciembre,Lunes,1937,Snow White and the Seven Dwarfs,1973.0,6.9,16.263878
noviembre,Miércoles,1991,Beauty and the Beast,3029.0,7.5,23.433511
febrero,Viernes,1940,Pinocchio,1412.0,6.9,14.202284
marzo,Viernes,1990,Pretty Woman,1807.0,7.0,13.348451
diciembre,Miércoles,1993,Window to Paris,6.0,6.0,0.345748
junio,Martes,1969,The Wild Bunch,266.0,7.7,11.722424
noviembre,Miércoles,1994,Love and a .45,15.0,5.5,3.40523
febrero,Sábado,1994,The Wooden Man's Bride,1.0,6.5,0.088451
septiembre,Martes,1994,A Great Day in Harlem,2.0,7.0,0.076352
marzo,Jueves,1995,Bye Bye Love,20.0,6.1,2.47308
diciembre,Viernes,1996,One Fine Day,160.0,6.1,7.009946
marzo,Viernes,1995,Candyman: Farewell to the Flesh,64.0,5.0,4.983552
diciembre,Viernes,1993,Century,1.0,5.0,1.461029
abril,Viernes,1996,Fargo,2080.0,7.7,12.61469
marzo,Viernes,1996,Homeward Bound II: Lost in San Francisco,105.0,6.0,14.657754
agosto,Viernes,1981,Heavy Metal,150.0,6.3,7.640073
marzo,Viernes,1996,Hellraiser: Bloodline,111.0,4.9,5.263187
mayo,Viernes,1996,The Pallbearer,30.0,4.6,8.174116
febrero,Viernes,1996,Jane Eyre,51.0,7.1,2.420301
abril,Viernes,1996,Loaded,3.0,4.0,0.618066
mayo,Domingo,1974,Bread and Chocolate,10.0,7.1,1.306628
diciembre,Miércoles,1970,The Aristocats,1287.0,7.1,9.834047
septiembre,Viernes,1995,The Flower of My Secret,43.0,6.9,2.286788
febrero,Miércoles,1996,Two Much,24.0,5.1,1.620174
marzo,Viernes,1996,Ed,24.0,3.6,5.174212
enero,Martes,1991,Scream of Stone,4.0,7.5,0.736081
mayo,Viernes,1993,My Favorite Season,4.0,6.4,0.516924
septiembre,Viernes,1996,A Modern Affair,1.0,5.0,0.173207
diciembre,Viernes,1995,Condition Red,3.0,4.7,0.793932
enero,Lunes,1990,Halfaouine: Boy of the Terraces,5.0,7.4,1.983301
abril,Jueves,1996,A Thin Line Between Love and Hate,15.0,5.7,2.256747
septiembre,Viernes,1995,The Last Supper,82.0,6.5,4.619915
abril,Miércoles,1996,Primal Fear,644.0,7.4,10.326213
septiembre,Viernes,1995,Rude,1.0,6.0,0.065827
enero,Viernes,1996,Carried Away,5.0,5.4,1.67218
marzo,Viernes,1996,All Dogs Go to Heaven 2,50.0,5.0,5.028897
enero,Domingo,1995,Land and Freedom,53.0,7.0,6.144235
mayo,Miércoles,1995,Denise Calls Up,5.0,6.6,0.466476
diciembre,Jueves,1995,Theodore Rex,17.0,3.6,2.583686
marzo,Viernes,1996,A Family Thing,14.0,5.6,6.207993
marzo,Viernes,1996,Frisk,3.0,3.0,0.319215
marzo,Viernes,1996,Sgt. Bilko,96.0,5.5,5.70904
junio,Viernes,1995,Jack & Sarah,10.0,5.1,1.523446
marzo,Viernes,1996,Girl 6,17.0,5.7,4.405169
marzo,Viernes,1996,Diabolique,74.0,5.4,4.530079
diciembre,Miércoles,1994,"Little Indian, Big City",145.0,6.0,4.728163
septiembre,Lunes,1995,Roula,1.0,5.0,0.149157
marzo,Jueves,1996,Peanuts – Die Bank zahlt alles,1.0,4.0,0.066123
marzo,Jueves,1996,Happy Weekend,0.0,0.0,0.002229
abril,Viernes,1996,Nelly and Monsieur Arnaud,16.0,7.1,1.784647
julio,Jueves,1996,Courage Under Fire,240.0,6.2,11.595316
mayo,Miércoles,1996,Mission: Impossible,2677.0,6.7,15.793477
febrero,Viernes,1995,Cold Fever,6.0,7.7,0.494977
junio,Viernes,1996,Moll Flanders,19.0,6.2,2.337263
marzo,Miércoles,1996,The Superwife,7.0,5.3,0.821299
abril,Sábado,1995,"301, 302",10.0,6.2,0.396626
mayo,Viernes,1996,DragonHeart,553.0,6.4,23.63659
febrero,Jueves,1996,Und keiner weint mir nach,0.0,0.0,0.439989
septiembre,Martes,1995,My Mother's Courage,0.0,0.0,0.622885
mayo,Viernes,1996,Eddie,46.0,5.4,3.09233
diciembre,Miércoles,1993,Yankee Zulu,4.0,6.0,1.558066
julio,Miércoles,1995,Billy's Holiday,0.0,0.0,0.002444
marzo,Jueves,1960,Purple Noon,73.0,7.3,3.804493
agosto,Jueves,1996,August,3.0,5.3,0.987434
abril,Viernes,1996,James and the Giant Peach,375.0,6.2,13.217623
abril,Viernes,1996,Fear,157.0,6.1,6.954926
abril,Martes,1996,Kids in the Hall: Brain Candy,26.0,5.9,2.299851
abril,Miércoles,1996,Faithful,4.0,4.8,1.296862
abril,Martes,1995,Underground,143.0,7.5,14.587894
marzo,Miércoles,1995,All Things Fair,23.0,6.1,3.582047
marzo,Viernes,1996,Bloodsport II,23.0,5.2,3.085207
agosto,Viernes,1955,Pather Panchali,63.0,7.9,3.900709
mayo,Viernes,1959,The World of Apu,40.0,8.2,2.381806
abril,Viernes,1996,Mystery Science Theater 3000: The Movie,71.0,7.0,2.985163
marzo,Viernes,1996,Tarantella,0.0,0.0,0.001662
noviembre,Viernes,1996,Space Jam,1335.0,6.5,11.054251
octubre,Jueves,1968,Barbarella,149.0,5.7,14.304205
enero,Domingo,1995,Hostile Intentions,1.0,8.0,0.062388
enero,Lunes,1996,They Bite,1.0,5.5,0.466991
marzo,Sábado,1994,Some Folks Call It a Sling Blade,8.0,7.5,0.459376
septiembre,Viernes,1995,The Run of the Country,2.0,8.0,0.117662
mayo,Miércoles,1965,Alphaville,100.0,6.8,4.658149
noviembre,Miércoles,1981,Coup de Torchon,21.0,6.8,2.272213
enero,Sábado,1994,Tigrero: A Film That Was Never Made,4.0,7.5,0.18343
mayo,Jueves,1993,The Eye of Vichy,0.0,0.0,0.004117
enero,Viernes,1980,Windows,9.0,5.8,0.400023
marzo,Viernes,1996,It's My Party,9.0,6.2,2.791667
octubre,Jueves,1994,Country Life,1.0,8.0,0.487357
julio,Viernes,1995,Operation Dumbo Drop,37.0,4.7,4.357971
febrero,Jueves,1995,The Promise,1.0,5.0,0.122178
abril,Viernes,1996,Mrs. Winterbourne,26.0,5.5,9.1861
octubre,Miércoles,1996,Solo,18.0,3.9,1.899069
enero,Sábado,1994,Under The Domim Tree,2.0,6.5,0.71066
abril,Viernes,1996,The Substitute,60.0,5.8,10.68537
marzo,Martes,1996,True Crime,7.0,5.1,1.217249
agosto,Viernes,1995,Butterfly Kiss,5.0,7.4,0.877853
septiembre,Viernes,1996,Feeling Minnesota,29.0,5.5,10.298582
junio,Viernes,1995,Delta of Venus,5.0,3.3,1.099187
enero,Martes,1991,To Cross the Rubicon,0.0,0.0,0.006854
septiembre,Viernes,1995,Angus,24.0,6.8,2.25008
septiembre,Martes,1992,Priest Daens,15.0,6.7,0.755047
noviembre,Domingo,1968,Faces,36.0,7.1,7.918418
mayo,Viernes,1996,Boys,11.0,5.3,1.579153
abril,Viernes,1996,The Quest,126.0,5.3,7.941972
marzo,Lunes,1996,Cosi,9.0,7.1,0.947007
abril,Viernes,1996,Sunset Park,7.0,5.1,1.231692
abril,Viernes,1996,Mulholland Falls,73.0,6.2,5.79463
abril,Viernes,1996,The Truth About Cats & Dogs,86.0,5.7,5.121203
noviembre,Viernes,1988,Oliver & Company,372.0,6.5,10.813579
abril,Viernes,1996,Celtic Pride,35.0,4.9,1.940747
mayo,Viernes,1996,Flipper,85.0,5.3,4.557006
mayo,Martes,1994,Captives,10.0,6.0,1.926109
mayo,Martes,1994,Of Love and Shadows,11.0,4.4,0.709209
diciembre,Sábado,1995,Dead Man,397.0,7.2,6.505272
septiembre,Miércoles,1995,The Horseman on the Roof,25.0,6.7,1.690768
enero,Domingo,1975,Switchblade Sisters,27.0,6.6,6.035166
noviembre,Viernes,1995,Mouth to Mouth,5.0,5.5,1.133409
enero,Miércoles,1993,The Visitors,433.0,7.1,7.326169
julio,Viernes,1996,Multiplicity,158.0,5.5,8.768806
mayo,Miércoles,1996,"The Haunted World of Edward D. Wood, Jr.",1.0,10.0,0.037443
marzo,Miércoles,2002,Two Friends,0.0,0.0,0.003949
mayo,Viernes,1996,The Craft,388.0,6.3,12.860385
mayo,Viernes,1996,The Great White Hype,29.0,5.1,3.321765
mayo,Jueves,1996,Last Dance,9.0,5.6,1.196686
enero,Domingo,1995,Cold Comfort Farm,21.0,7.0,1.92386
agosto,Martes,1995,"Institute Benjamenta, or This Dream People Call Human Life",11.0,7.7,0.543042
mayo,Viernes,1996,Heaven's Prisoners,17.0,5.0,9.264679
mayo,Viernes,1996,Original Gangstas,5.0,5.5,0.343579
junio,Jueves,1996,The Rock,1474.0,6.9,13.249824
abril,Viernes,1996,Getting Away with Murder,6.0,5.5,0.746662
marzo,Viernes,1994,Cemetery Man,105.0,7.0,6.247819
mayo,Viernes,1996,Twister,966.0,6.1,8.739144
mayo,Jueves,1996,Barb Wire,117.0,3.9,5.877599
octubre,Martes,1995,Le Garçu,1.0,5.0,0.125882
abril,Jueves,1996,Honeymoon,0.0,0.0,0.652621
noviembre,Sábado,1995,Ghost in the Shell,854.0,7.8,10.686166
octubre,Viernes,1996,Thinner,125.0,5.5,4.856229
mayo,Viernes,1996,Spy Hard,148.0,4.9,8.202057
agosto,Miércoles,1995,Brothers in Trouble,0.0,0.0,0.594716
diciembre,Domingo,1995,A Close Shave,223.0,7.5,6.796858
diciembre,Sábado,1948,Force of Evil,33.0,6.6,4.386329
agosto,Viernes,1996,The Stupids,22.0,4.2,1.751457
mayo,Viernes,1996,The Arrival,200.0,6.1,6.497591
agosto,Miércoles,1943,The Man from Down Under,0.0,0.0,0.068254
enero,Miércoles,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1472.0,8.0,9.80398
septiembre,Miércoles,1992,Careful,4.0,7.8,0.160571
septiembre,Lunes,1995,A Month by the Lake,7.0,7.2,0.851078
noviembre,Viernes,1995,Gold Diggers: The Secret of Bear Mountain,20.0,5.8,5.508101
diciembre,Jueves,1950,Kim,5.0,7.0,1.048075
abril,Jueves,1995,Carmen Miranda: Bananas Is My Business,1.0,10.0,0.146287
septiembre,Viernes,1994,Ashes of Time,73.0,7.1,5.215992
abril,Viernes,1994,The Jar,3.0,8.0,0.401531
noviembre,Viernes,1995,Maya Lin: A Strong Clear Vision,0.0,0.0,0.001608
enero,Jueves,1993,Stalingrad,116.0,7.4,7.667284
junio,Jueves,1996,The Phantom,138.0,4.7,8.079541
junio,Viernes,1996,Striptease,210.0,4.4,11.341502
diciembre,Viernes,1996,The Last of the High Kings,15.0,5.7,1.427756
enero,Viernes,1995,Heavy,11.0,7.7,0.889498
agosto,Viernes,1996,Jack,340.0,5.9,6.287245
mayo,Miércoles,1996,I Shot Andy Warhol,32.0,6.1,2.771201
septiembre,Domingo,1995,The Grass Harp,4.0,6.1,0.365418
septiembre,Sábado,1995,Someone Else's America,0.0,0.0,0.099602
noviembre,Martes,1987,Life is Rosy,2.0,6.5,0.514363
mayo,Martes,1992,Quartier Mozart,1.0,5.0,0.011938
julio,Domingo,1973,Touki Bouki,10.0,7.3,0.043903
enero,Viernes,1982,God's Gift,1.0,5.0,0.049573
mayo,Jueves,1968,Spirits of the Dead,24.0,5.5,1.794298
mayo,Miércoles,1994,Babyfever,0.0,0.0,0.001687
enero,Domingo,1995,Pharaoh's  Army,5.0,6.3,0.837911
febrero,Viernes,1996,Trainspotting,2737.0,7.8,19.348466
mayo,Viernes,1997,Til There Was You,4.0,3.9,2.700061
junio,Martes,1996,Independence Day,3334.0,6.7,17.634197
marzo,Viernes,1996,Stealing Beauty,99.0,6.6,6.418805
agosto,Jueves,1996,The Fan,202.0,5.7,12.202063
junio,Viernes,1996,The Hunchback of Notre Dame,1182.0,6.8,13.553999
junio,Lunes,1996,The Cable Guy,603.0,5.7,7.586577
julio,Jueves,1996,Kingpin,248.0,6.7,11.633347
junio,Viernes,1996,Eraser,553.0,5.6,6.919314
enero,Domingo,1995,The Gate of Heavenly Peace,3.0,6.7,0.10705
junio,Miércoles,1996,The Nutty Professor,717.0,5.4,9.651581
agosto,Jueves,1990,"I, the Worst of All",3.0,6.8,0.202495
mayo,Domingo,1994,An Unforgettable Summer,6.0,7.2,0.826372
enero,Jueves,1987,A Hungarian Fairy Tale,0.0,0.0,0.043125
enero,Viernes,1993,My Life and Times With Antonin Artaud,1.0,8.0,0.000308
septiembre,Viernes,1994,Midnight Dancers,1.0,7.0,0.05956
septiembre,Martes,1994,Somebody to Love,2.0,5.1,0.970688
enero,Martes,1974,A Very Natural Thing,3.0,6.3,0.147662
septiembre,Miércoles,1991,The Old Lady Who Walked in the Sea,0.0,0.0,0.573423
diciembre,Viernes,1996,Daylight,385.0,5.8,11.995799
julio,Jueves,1996,The Frighteners,413.0,6.7,12.09096
junio,Viernes,1996,Lone Star,79.0,6.9,9.069963
julio,Miércoles,1996,Harriet the Spy,47.0,5.7,4.086563
julio,Viernes,1996,Phenomenon,328.0,6.2,5.575992
julio,Miércoles,1996,Walking and Talking,8.0,6.6,0.913281
agosto,Lunes,1996,She's the One,71.0,5.7,10.827266
julio,Miércoles,1996,A Time to Kill,522.0,7.0,13.309013
septiembre,Viernes,1996,American Buffalo,9.0,6.2,7.031279
marzo,Miércoles,1995,Rendezvous in Paris,4.0,6.5,0.227128
agosto,Miércoles,1996,Alaska,32.0,5.2,2.318141
julio,Viernes,1996,Fled,49.0,5.2,3.906949
julio,Miércoles,1996,Kazaam,60.0,3.6,8.962892
octubre,Domingo,1994,Magic Hunter,1.0,6.0,0.091984
octubre,Jueves,1996,Larger Than Life,35.0,5.4,3.521921
mayo,Miércoles,1996,A Boy Called Hate,2.0,6.0,1.56604
mayo,Viernes,1996,Power 98,1.0,4.0,0.926867
septiembre,Domingo,1995,Two Deaths,2.0,7.0,0.145092
agosto,Viernes,1996,A Very Brady Sequel,42.0,5.8,9.898696
mayo,Miércoles,1993,Stefano Quantestorie,1.0,6.0,0.036699
septiembre,Viernes,1956,Death in the Garden,8.0,7.4,1.116063
enero,Miércoles,1992,Hedd Wyn,2.0,6.5,0.270432
marzo,Jueves,1967,La Collectionneuse,25.0,6.5,1.683348
septiembre,Sábado,1993,Kaspar Hauser,4.0,6.3,0.000578
mayo,Jueves,1996,Regular Guys,9.0,5.2,1.165202
junio,Jueves,1996,Diebinnen,1.0,4.0,0.106345
septiembre,Miércoles,1995,The Convent,6.0,6.5,1.606957
julio,Viernes,1996,The Adventures of Pinocchio,55.0,5.0,7.523528
julio,Viernes,1996,Joe's Apartment,87.0,5.0,9.490858
septiembre,Viernes,1996,The First Wives Club,172.0,6.5,10.177303
octubre,Domingo,1995,Stonewall,10.0,7.2,0.940228
noviembre,Viernes,1996,Ransom,482.0,6.4,8.772188
octubre,Viernes,1996,High School High,51.0,5.4,4.220058
agosto,Viernes,1996,Phat Beach,8.0,5.4,0.879852
