id,nombre_mes,nombre_dia,release_year,release_date,title,vote_count,revenue,budget,vote_average,popularity,return
27303,marzo,Viernes,1995,1995-03-03,Hideaway,24.0,12201255.0,15000000.0,5.0,8.182165,0.813417
21183,junio,Viernes,1995,1995-06-02,Fluke,48.0,0.0,0.0,6.6,4.953936,0.0
10954,diciembre,Miércoles,1994,1994-12-07,Farinelli,20.0,0.0,0.0,5.9,8.935058,0.0
47867,mayo,Viernes,1995,1995-05-12,Gordy,4.0,3992809.0,0.0,3.0,0.398924,0.0
43475,diciembre,Viernes,1995,1995-12-01,Gumby: The Movie,2.0,0.0,0.0,5.0,0.090452,0.0
72031,septiembre,Viernes,1994,1994-09-16,The Glass Shield,9.0,0.0,0.0,5.4,1.012197,0.0
14275,septiembre,Lunes,1994,1994-09-12,Hoop Dreams,91.0,7830611.0,700000.0,7.7,9.47666,11.186587142857142
1024,septiembre,Viernes,1994,1994-09-02,Heavenly Creatures,299.0,3049135.0,5000000.0,6.9,9.438042,0.609827
17207,enero,Viernes,1995,1995-01-06,Houseguest,17.0,26325256.0,10500000.0,6.0,2.688562,2.507167238095238
13701,diciembre,Viernes,1994,1994-12-16,Immortal Beloved,90.0,0.0,120.0,6.9,7.983666,0.0
14819,febrero,Viernes,1995,1995-02-17,Heavyweights,97.0,17689177.0,0.0,6.0,9.546707,0.0
32631,febrero,Viernes,1995,1995-02-24,The Hunted,25.0,0.0,0.0,6.0,2.756986,0.0
11777,diciembre,Sábado,1994,1994-12-24,I.Q.,112.0,0.0,25000000.0,5.9,5.146352,0.0
628,noviembre,Viernes,1994,1994-11-11,Interview with the Vampire,1558.0,223664608.0,60000000.0,7.2,11.970205,3.7277434666666664
87729,marzo,Viernes,1995,1995-03-31,Jefferson in Paris,10.0,2474000.0,14000000.0,5.2,1.596058,0.1767142857142857
18713,febrero,Viernes,1995,1995-02-03,The Jerky Boys,10.0,0.0,0.0,4.8,0.748846,0.0
6280,noviembre,Martes,1994,1994-11-22,Junior,381.0,37000000.0,60000000.0,4.7,6.710215,0.6166666666666667
9061,febrero,Viernes,1995,1995-02-17,Just Cause,124.0,0.0,0.0,6.0,9.195256,0.0
37108,agosto,Viernes,1995,1995-08-11,A Kid in King Arthur's Court,40.0,0.0,0.0,4.3,5.874511,0.0
6071,abril,Viernes,1995,1995-04-21,Kiss of Death,83.0,0.0,40000000.0,5.7,7.797512,0.0
11,mayo,Miércoles,1977,1977-05-25,Star Wars,6778.0,775398007.0,11000000.0,8.1,42.149697,70.49072790909091
9587,diciembre,Miércoles,1994,1994-12-21,Little Women,222.0,0.0,18000000.0,7.0,9.774994,0.0
19101,mayo,Miércoles,1995,1995-05-10,A Little Princess,207.0,0.0,17000000.0,7.4,7.731725,0.0
49980,febrero,Viernes,1994,1994-02-18,Ladybird Ladybird,14.0,0.0,0.0,7.4,0.84508,0.0
17961,febrero,Miércoles,1994,1994-02-16,L'Enfer,22.0,0.0,10000000.0,6.6,1.948315,0.0
18183,abril,Jueves,1992,1992-04-16,Like Water for Chocolate,70.0,21665468.0,2000000.0,6.6,4.126083,10.832734
4476,diciembre,Viernes,1994,1994-12-16,Legends of the Fall,636.0,160638883.0,30000000.0,7.2,12.199047,5.354629433333334
11008,marzo,Viernes,1995,1995-03-24,Major Payne,164.0,0.0,0.0,6.1,9.253362,0.0
47504,octubre,Jueves,1994,1994-10-27,Little Odessa,31.0,0.0,0.0,6.4,1.861292,0.0
32325,junio,Miércoles,1994,1994-06-08,Mi Vida Loca,9.0,0.0,0.0,5.7,1.788829,0.0
43742,octubre,Viernes,1994,1994-10-21,Love Affair,11.0,0.0,60000000.0,4.3,3.290192,0.0
28313,marzo,Viernes,1995,1995-03-17,Losing Isaiah,28.0,7603766.0,17000000.0,6.4,7.698526,0.44728035294117646
11318,diciembre,Miércoles,1994,1994-12-28,The Madness of King George,67.0,0.0,0.0,6.7,4.81307,0.0
3036,noviembre,Viernes,1994,1994-11-04,Mary Shelley's Frankenstein,272.0,112006296.0,45000000.0,6.1,14.287753,2.4890288
40490,marzo,Viernes,1995,1995-03-03,Man of the House,40.0,0.0,0.0,5.1,2.558118,0.0
24070,diciembre,Miércoles,1994,1994-12-21,Mixed Nuts,37.0,0.0,15000000.0,5.2,2.899608,0.0
8986,agosto,Miércoles,1994,1994-08-31,Milk Money,49.0,18137661.0,0.0,5.6,3.770115,0.0
10510,noviembre,Viernes,1994,1994-11-18,Miracle on 34th Street,199.0,46264384.0,0.0,6.4,5.831622,0.0
17402,enero,Viernes,1995,1995-01-27,Miami Rhapsody,7.0,5.0,6.0,5.6,1.137266,0.8333333333333334
38722,mayo,Miércoles,1995,1995-05-03,My Family,11.0,0.0,5500000.0,7.0,3.121288,0.0
8438,enero,Viernes,1995,1995-01-20,Murder in the First,140.0,17381942.0,0.0,6.9,9.518564,0.0
11593,diciembre,Viernes,1994,1994-12-23,Nobody's Fool,56.0,0.0,0.0,7.0,2.891269,0.0
1945,diciembre,Viernes,1994,1994-12-23,Nell,128.0,106683817.0,31000000.0,6.1,5.930957,3.4414134516129034
39310,abril,Miércoles,1995,1995-04-19,New Jersey Drive,7.0,0.0,0.0,6.9,0.629955,0.0
109560,agosto,Sábado,1993,1993-08-14,New York Cop,0.0,0.0,0.0,0.0,0.004537,0.0
56428,abril,Viernes,1994,1994-04-22,Beyond Bedlam,4.0,0.0,4800000.0,4.0,0.426952,0.0
63105,septiembre,Martes,1995,1995-09-26,Nemesis 2 - Nebula,10.0,0.0,0.0,4.6,1.466491,0.0
131957,marzo,Viernes,1995,1995-03-03,Nina Takes a Lover,4.0,0.0,0.0,7.4,0.769522,0.0
241,agosto,Jueves,1994,1994-08-25,Natural Born Killers,927.0,50282766.0,34000000.0,6.9,11.226856,1.4789048823529412
9058,septiembre,Sábado,1994,1994-09-17,Only You,92.0,0.0,0.0,6.4,4.936761,0.0
527,septiembre,Viernes,1994,1994-09-02,Once Were Warriors,106.0,2201126.0,0.0,7.6,4.025276,0.0
18220,enero,Martes,1996,1996-01-16,Poison Ivy II: Lily,32.0,0.0,0.0,4.6,6.448039,0.0
6950,marzo,Viernes,1995,1995-03-10,Outbreak,522.0,189859560.0,50000000.0,6.4,13.676444,3.7971912
101,septiembre,Miércoles,1994,1994-09-14,Leon: The Professional,4293.0,45284974.0,16000000.0,8.2,20.477329,2.830310875
63020,mayo,Viernes,1995,1995-05-12,The Perez Family,9.0,2832826.0,11000000.0,6.6,1.433544,0.25752963636363635
2307,abril,Viernes,1995,1995-04-28,A Pyromaniac's Love Story,2.0,0.0,0.0,7.0,0.463307,0.0
680,septiembre,Sábado,1994,1994-09-10,Pulp Fiction,8670.0,213928762.0,8000000.0,8.3,140.950236,26.74109525
41478,noviembre,Viernes,1995,1995-11-10,Panther,6.0,6834525.0,0.0,6.4,7.160149,0.0
25296,febrero,Sábado,1992,1992-02-01,Pushing Hands,9.0,152322.0,400000.0,6.1,1.638622,0.380805
40156,enero,Sábado,1994,1994-01-01,Priest,32.0,4176932.0,0.0,6.4,1.881932,0.0
11450,septiembre,Viernes,1994,1994-09-16,Quiz Show,262.0,0.0,0.0,7.1,7.772505,0.0
30304,mayo,Viernes,1995,1995-05-05,Picture Bride,5.0,0.0,0.0,7.4,1.296912,0.0
10452,mayo,Viernes,1994,1994-05-13,Queen Margot,67.0,0.0,0.0,7.0,4.405405,0.0
12106,febrero,Jueves,1995,1995-02-09,The Quick and the Dead,431.0,18552460.0,32000000.0,6.2,7.54701,0.579764375
161495,marzo,Miércoles,1995,1995-03-01,Roommates,7.0,12400000.0,22000000.0,6.4,3.395867,0.5636363636363636
3586,diciembre,Viernes,1994,1994-12-23,Prêt-à-Porter,33.0,11300653.0,15000000.0,5.3,6.259433,0.7533768666666667
110,mayo,Viernes,1994,1994-05-27,Three Colors: Red,246.0,0.0,0.0,7.8,7.832755,0.0
108,enero,Domingo,1993,1993-01-10,Three Colors: Blue,311.0,0.0,0.0,7.7,8.843517,0.0
109,enero,Miércoles,1994,1994-01-26,Three Colors: White,218.0,0.0,0.0,7.3,6.5898,0.0
159185,octubre,Viernes,1994,1994-10-14,"Red Firecracker, Green Firecracker",2.0,0.0,0.0,7.0,0.078257,0.0
36357,enero,Domingo,1995,1995-01-01,Rent-a-Kid,15.0,0.0,0.0,5.1,1.155255,0.0
92769,octubre,Martes,1995,1995-10-03,Relative Fear,3.0,0.0,0.0,4.7,0.499601,0.0
28033,abril,Miércoles,1995,1995-04-12,Stuart Saves His Family,6.0,0.0,0.0,5.0,1.390885,0.0
22586,noviembre,Viernes,1994,1994-11-18,The Swan Princess,251.0,9771658.0,35000000.0,6.5,8.910462,0.27919022857142856
14334,enero,Sábado,1994,1994-01-01,The Secret of Roan Inish,15.0,0.0,0.0,6.1,1.750481,0.0
2636,octubre,Viernes,1994,1994-10-07,The Specialist,317.0,170362582.0,45000000.0,5.5,10.388183,3.7858351555555556
2164,octubre,Jueves,1994,1994-10-27,Stargate,942.0,196567262.0,55000000.0,6.8,13.328924,3.5739502181818184
11395,noviembre,Jueves,1994,1994-11-10,The Santa Clause,501.0,189833357.0,22000000.0,6.3,9.665424,8.628788954545454
278,septiembre,Viernes,1994,1994-09-23,The Shawshank Redemption,8358.0,28341469.0,25000000.0,8.5,51.645403,1.13365876
9905,diciembre,Jueves,1994,1994-12-22,Shallow Grave,247.0,0.0,0.0,7.0,8.223026,0.0
87078,septiembre,Martes,1993,1993-09-14,Suture,7.0,102780.0,0.0,6.0,1.298224,0.0
12527,enero,Viernes,1993,1993-01-01,Strawberry and Chocolate,16.0,0.0,0.0,7.1,1.777197,0.0
20306,septiembre,Sábado,1994,1994-09-10,Swimming with Sharks,104.0,0.0,0.0,6.7,5.869261,0.0
36614,julio,Martes,1994,1994-07-12,The Sum of Us,21.0,0.0,32.0,6.0,1.407427,0.0
27993,septiembre,Viernes,1995,1995-09-08,Senior Trip,23.0,0.0,0.0,5.7,5.05806,0.0
31439,junio,Jueves,1994,1994-06-30,To Live,62.0,0.0,0.0,7.7,5.260627,0.0
9067,marzo,Viernes,1995,1995-03-31,Tank Girl,140.0,4064495.0,25000000.0,5.5,7.602087,0.1625798
9059,enero,Viernes,1995,1995-01-13,Tales from the Crypt: Demon Knight,96.0,0.0,0.0,6.7,9.455342,0.0
193,noviembre,Jueves,1994,1994-11-17,Star Trek: Generations,461.0,120000000.0,38000000.0,6.4,8.105708,3.1578947368421053
25066,mayo,Miércoles,1995,1995-05-24,Tales from the Hood,33.0,12000000.0,6000000.0,5.4,2.86007,2.0
46797,abril,Viernes,1994,1994-04-15,Tom & Viv,8.0,0.0,0.0,5.8,0.704204,0.0
12122,abril,Viernes,1995,1995-04-28,Village of the Damned,165.0,0.0,0.0,5.6,6.529879,0.0
11381,marzo,Viernes,1995,1995-03-31,Tommy Boy,321.0,32648673.0,0.0,6.8,11.971318,0.0
32636,septiembre,Martes,1994,1994-09-13,Vanya on 42nd Street,15.0,0.0,0.0,6.1,7.039846,0.0
36141,abril,Viernes,1995,1995-04-28,The Underneath,15.0,0.0,6500000.0,5.6,2.059771,0.0
95963,febrero,Viernes,1995,1995-02-24,The Walking Dead,4.0,0.0,0.0,6.6,0.620873,0.0
1587,diciembre,Viernes,1993,1993-12-17,What's Eating Gilbert Grape,943.0,10032765.0,11000000.0,7.5,10.3919,0.9120695454545454
9271,agosto,Viernes,1995,1995-08-04,Virtuosity,163.0,24048000.0,30000000.0,5.4,5.188399,0.8016
2064,abril,Viernes,1995,1995-04-21,While You Were Sleeping,340.0,182057016.0,17000000.0,6.5,15.783615,10.709236235294117
19855,noviembre,Viernes,1994,1994-11-04,The War,39.0,0.0,0.0,6.3,3.908596,0.0
60855,septiembre,Miércoles,1994,1994-09-07,Double Happiness,2.0,759393.0,0.0,5.5,0.372239,0.0
236,septiembre,Jueves,1994,1994-09-29,Muriel's Wedding,104.0,15119639.0,3000000.0,6.9,5.254847,5.039879666666667
48287,agosto,Viernes,1995,1995-08-18,The Baby-Sitters Club,23.0,0.0,0.0,5.3,2.15805,0.0
3049,febrero,Viernes,1994,1994-02-04,Ace Ventura: Pet Detective,1684.0,107217396.0,15000000.0,6.4,11.247957,7.1478264
2759,mayo,Martes,1994,1994-05-31,"The Adventures of Priscilla, Queen of the Desert",174.0,11220670.0,0.0,7.2,8.328596,0.0
12635,abril,Viernes,1994,1994-04-01,Backbeat,37.0,0.0,0.0,6.2,2.487951,0.0
10497,septiembre,Miércoles,1992,1992-09-02,Bitter Moon,115.0,1862805.0,5000000.0,7.0,11.298195,0.372561
11382,octubre,Viernes,1994,1994-10-14,Bullets Over Broadway,130.0,0.0,0.0,7.0,5.72288,0.0
9331,agosto,Miércoles,1994,1994-08-03,Clear and Present Danger,390.0,215887717.0,62000000.0,6.4,7.513245,3.482059951612903
10731,julio,Miércoles,1994,1994-07-20,The Client,287.0,117615211.0,45000000.0,6.4,15.263829,2.6136713555555557
10464,agosto,Viernes,1994,1994-08-12,"Corrina, Corrina",83.0,0.0,0.0,6.4,6.924689,0.0
34152,mayo,Viernes,1994,1994-05-13,Crooklyn,31.0,0.0,0.0,6.7,2.533022,0.0
9495,mayo,Miércoles,1994,1994-05-11,The Crow,980.0,94000000.0,15000000.0,7.3,15.799336,6.266666666666667
29973,diciembre,Viernes,1994,1994-12-02,Cobb,29.0,1007583.0,0.0,6.1,2.583363,0.0
888,mayo,Jueves,1994,1994-05-26,The Flintstones,559.0,341631208.0,46000000.0,5.0,15.019586,7.426765391304348
13,julio,Miércoles,1994,1994-07-06,Forrest Gump,8147.0,677945399.0,55000000.0,8.2,48.307194,12.326279981818182
712,marzo,Miércoles,1994,1994-03-09,Four Weddings and a Funeral,654.0,254700832.0,6000000.0,6.6,8.990345,42.45013866666667
16295,enero,Miércoles,1995,1995-01-11,Higher Learning,49.0,38290723.0,0.0,6.4,7.817811,0.0
48992,octubre,Viernes,1994,1994-10-14,I Like It Like That,4.0,1777020.0,0.0,6.3,0.289295,0.0
10879,junio,Miércoles,1994,1994-06-29,I Love Trouble,41.0,61947267.0,45000000.0,5.3,3.570874,1.3766059333333334
10660,julio,Viernes,1994,1994-07-29,It Could Happen to You,154.0,0.0,0.0,6.1,11.272073,0.0
10714,diciembre,Viernes,1994,1994-12-23,The Jungle Book,107.0,0.0,0.0,5.9,10.714235,0.0
41647,septiembre,Sábado,1993,1993-09-11,"The Wonderful, Horrible Life of Leni Riefenstahl",5.0,449707.0,0.0,7.3,0.568884,0.0
8587,junio,Jueves,1994,1994-06-23,The Lion King,5520.0,788241776.0,45000000.0,8.0,21.605761,17.516483911111113
1689,diciembre,Miércoles,1993,1993-12-01,Little Buddha,76.0,4858139.0,35000000.0,6.0,5.681522,0.13880397142857143
11596,octubre,Jueves,1994,1994-10-13,New Nightmare,297.0,18090181.0,14000000.0,6.4,9.860522,1.2921557857142858
854,julio,Viernes,1994,1994-07-29,The Mask,2550.0,351583407.0,23000000.0,6.6,14.13488,15.286235086956522
9359,mayo,Viernes,1994,1994-05-20,Maverick,490.0,0.0,0.0,6.6,15.050326,0.0
23333,septiembre,Miércoles,1994,1994-09-07,Mrs. Parker and the Vicious Circle,20.0,0.0,0.0,6.3,4.739054,0.0
36593,marzo,Viernes,1994,1994-03-18,The Naked Gun 33⅓: The Final Insult,535.0,51132598.0,30000000.0,6.4,10.587232,1.7044199333333334
12280,marzo,Viernes,1994,1994-03-18,The Paper,40.0,0.0,6000000.0,6.1,4.006063,0.0
2788,febrero,Viernes,1994,1994-02-18,Reality Bites,180.0,20079850.0,11500000.0,6.5,6.514592,1.7460739130434784
10427,julio,Jueves,1993,1993-07-08,Red Rock West,71.0,2000000.0,8000000.0,6.4,5.137903,0.25
11011,diciembre,Lunes,1994,1994-12-19,Ri¢hie Ri¢h,426.0,0.0,40000000.0,5.4,6.595255,0.0
49803,diciembre,Jueves,1994,1994-12-01,Safe Passage,7.0,0.0,0.0,4.9,4.931565,0.0
8987,septiembre,Viernes,1994,1994-09-30,The River Wild,214.0,0.0,45000000.0,6.1,10.511241,0.0
1637,junio,Jueves,1994,1994-06-09,Speed,1814.0,350448145.0,30000000.0,6.8,10.859292,11.681604833333333
15128,diciembre,Viernes,1994,1994-12-16,Speechless,24.0,0.0,0.0,5.5,2.334226,0.0
8831,septiembre,Jueves,1994,1994-09-15,Timecop,288.0,101646581.0,27000000.0,5.5,8.907074,3.764688185185185
36955,julio,Jueves,1994,1994-07-14,True Lies,1138.0,378882411.0,115000000.0,6.8,11.396099,3.2946296608695653
10449,abril,Viernes,1994,1994-04-29,When a Man Loves a Woman,71.0,50021959.0,0.0,6.0,4.322544,0.0
10395,junio,Viernes,1994,1994-06-17,Wolf,221.0,0.0,0.0,6.0,14.063845,0.0
12160,junio,Viernes,1994,1994-06-24,Wyatt Earp,203.0,25052000.0,63000000.0,6.5,9.277147,0.39765079365079364
40480,enero,Viernes,1995,1995-01-20,Bad Company,12.0,0.0,0.0,4.9,0.912415,0.0
52038,diciembre,Jueves,1994,1994-12-22,A Man of No Importance,2.0,953.0,0.0,6.5,0.406113,0.0
29444,septiembre,Jueves,1994,1994-09-15,S.F.W.,22.0,0.0,0.0,6.1,2.504529,0.0
26352,noviembre,Miércoles,1994,1994-11-23,A Low Down Dirty Shame,31.0,29392418.0,10000000.0,6.0,3.021526,2.9392418
39953,septiembre,Viernes,1994,1994-09-30,"Boys Life: Three Stories of Love, Lust, and Liberation",1.0,0.0,0.0,2.0,0.054148,0.0
41580,enero,Sábado,1994,1994-01-01,Colonel Chabert,9.0,0.0,0.0,5.9,0.934312,0.0
315,agosto,Viernes,1965,1965-08-06,"Faster, Pussycat! Kill! Kill!",59.0,0.0,45000.0,6.5,4.220541,0.0
22067,septiembre,Miércoles,1994,1994-09-28,Jason's Lyric,9.0,20851521.0,7000000.0,5.9,0.912909,2.9787887142857143
18242,diciembre,Viernes,1993,1993-12-10,The Secret Adventures of Tom Thumb,8.0,0.0,0.0,7.1,0.381704,0.0
11667,diciembre,Jueves,1994,1994-12-22,Street Fighter,330.0,99423521.0,35000000.0,4.1,13.58449,2.8406720285714284
32502,septiembre,Viernes,1995,1995-09-15,Coldblooded,13.0,0.0,0.0,6.7,2.342756,0.0
267188,diciembre,Miércoles,1997,1997-12-31,Desert Winds,0.0,0.0,0.0,0.0,0.251223,0.0
28732,mayo,Sábado,1995,1995-05-13,Fall Time,6.0,0.0,0.0,6.3,1.108494,0.0
75555,enero,Viernes,1995,1995-01-20,The Fear,7.0,0.0,0.0,3.4,0.268043,0.0
42981,octubre,Viernes,1995,1995-10-20,Frank and Ollie,4.0,0.0,0.0,7.5,0.142357,0.0
278939,octubre,Martes,1995,1995-10-24,Girl in the Cadillac,1.0,0.0,0.0,10.0,0.405392,0.0
291731,mayo,Miércoles,1995,1995-05-03,Homage,0.0,0.0,0.0,0.0,0.014925,0.0
226229,noviembre,Martes,1995,1995-11-21,Mirage,1.0,0.0,0.0,4.0,0.302957,0.0
203119,mayo,Viernes,1996,1996-05-03,Open Season,0.0,0.0,0.0,0.0,0.012456,0.0
172923,mayo,Viernes,1995,1995-05-26,Dos Crímenes,1.0,0.0,0.0,5.0,0.233376,0.0
316098,marzo,Miércoles,1995,1995-03-01,Brother Minister: The Assassination of Malcolm X,1.0,0.0,0.0,4.0,0.0368,0.0
8011,noviembre,Martes,1994,1994-11-29,Highlander: The Final Dimension,110.0,36800000.0,26000000.0,4.5,6.866634,1.4153846153846155
171857,febrero,Viernes,1995,1995-02-24,Federal Hill,2.0,0.0,0.0,5.0,0.100685,0.0
2654,diciembre,Lunes,1994,1994-12-12,In the Mouth of Madness,307.0,8946600.0,8000000.0,7.1,8.497643,1.118325
18069,febrero,Viernes,1994,1994-02-25,8 Seconds,22.0,0.0,0.0,7.2,1.888534,0.0
19092,marzo,Miércoles,1994,1994-03-23,Above the Rim,40.0,0.0,0.0,6.7,4.38154,0.0
2758,noviembre,Viernes,1993,1993-11-19,Addams Family Values,537.0,48919043.0,0.0,6.5,17.555909,0.0
38129,abril,Miércoles,1994,1994-04-27,Martin Lawrence: You So Crazy,4.0,0.0,0.0,4.5,0.394194,0.0
10436,septiembre,Viernes,1993,1993-09-17,The Age of Innocence,172.0,32255440.0,34000000.0,7.0,8.013617,0.9486894117647059
13595,agosto,Viernes,1994,1994-08-05,Airheads,222.0,0.0,0.0,5.8,7.09232,0.0
46094,enero,Viernes,1994,1994-01-07,The Air Up There,42.0,21011500.0,17080000.0,5.1,1.896273,1.2301814988290398
9409,julio,Jueves,1993,1993-07-22,Another Stakeout,58.0,0.0,0.0,4.9,12.967239,0.0
11853,abril,Viernes,1994,1994-04-22,Bad Girls,61.0,15240435.0,0.0,4.6,14.644772,0.0
16771,julio,Viernes,1994,1994-07-29,Barcelona,20.0,0.0,3200000.0,6.6,1.632711,0.0
46924,mayo,Viernes,1994,1994-05-06,Being Human,15.0,0.0,40000000.0,5.0,2.783872,0.0
11041,octubre,Viernes,1993,1993-10-15,The Beverly Hillbillies,86.0,0.0,0.0,5.0,5.673735,0.0
306,mayo,Martes,1994,1994-05-24,Beverly Hills Cop III,445.0,119208989.0,50000000.0,5.5,11.787784,2.38417978
14522,julio,Viernes,1994,1994-07-29,Black Beauty,68.0,0.0,0.0,6.6,8.398845,0.0
26203,enero,Miércoles,1994,1994-01-26,Blink,45.0,16668552.0,0.0,6.3,3.00282,0.0
178,julio,Viernes,1994,1994-07-01,Blown Away,126.0,30156002.0,0.0,6.0,13.155071,0.0
19819,febrero,Viernes,1994,1994-02-18,Blue Chips,41.0,0.0,0.0,5.7,6.131056,0.0
57834,septiembre,Viernes,1994,1994-09-16,Blue Sky,28.0,0.0,0.0,6.1,4.993829,0.0
4722,junio,Miércoles,1993,1993-06-09,Body Snatchers,102.0,428868.0,13000000.0,5.8,6.559693,0.032989846153846154
18215,junio,Viernes,1993,1993-06-18,Boxing Helena,59.0,1796389.0,0.0,4.5,4.304224,0.0
1607,septiembre,Martes,1993,1993-09-14,A Bronx Tale,447.0,17287898.0,22000000.0,7.4,6.115628,0.7858135454545454
26391,enero,Viernes,1994,1994-01-07,Cabin Boy,28.0,3662459.0,0.0,4.9,1.679042,0.0
117553,septiembre,Viernes,1993,1993-09-03,Calendar Girl,10.0,2570145.0,13000000.0,3.7,1.316741,0.19770346153846155
6075,noviembre,Miércoles,1993,1993-11-10,Carlito's Way,805.0,36516012.0,30000000.0,7.7,8.698509,1.2172004
11310,junio,Viernes,1994,1994-06-10,City Slickers II: The Legend of Curly's Gold,103.0,0.0,0.0,4.9,8.605703,0.0
18658,mayo,Viernes,1994,1994-05-06,Clean Slate,25.0,7355425.0,0.0,5.7,2.724621,0.0
9350,mayo,Viernes,1993,1993-05-28,Cliffhanger,600.0,255000211.0,70000000.0,6.1,9.830853,3.642860157142857
9612,julio,Viernes,1993,1993-07-23,Coneheads,228.0,0.0,0.0,4.8,10.722729,0.0
2124,agosto,Viernes,1994,1994-08-19,Color of Night,117.0,19726050.0,40000000.0,5.4,14.228963,0.49315125
26261,abril,Viernes,1994,1994-04-15,Cops & Robbersons,36.0,0.0,0.0,5.0,7.042878,0.0
19176,junio,Viernes,1994,1994-06-03,The Cowboy Way,38.0,0.0,0.0,5.1,4.286279,0.0
49299,noviembre,Viernes,1993,1993-11-19,Dangerous Game,9.0,0.0,0.0,5.4,2.70097,0.0
11566,mayo,Viernes,1993,1993-05-07,Dave,205.0,63000000.0,0.0,6.3,13.696394,0.0
9571,septiembre,Viernes,1993,1993-09-24,Dazed and Confused,588.0,7993039.0,6900000.0,7.4,6.8652,1.1584114492753623
9739,octubre,Viernes,1993,1993-10-08,Demolition Man,1018.0,159055768.0,57000000.0,6.4,11.626116,2.7904520701754385
24257,junio,Viernes,1994,1994-06-03,The Endless Summer 2,12.0,0.0,0.0,7.1,0.408159,0.0
34444,mayo,Viernes,1994,1994-05-13,Even Cowgirls Get the Blues,29.0,0.0,8000000.0,4.2,2.970724,0.0
26141,octubre,Viernes,1993,1993-10-29,Fatal Instinct,37.0,0.0,0.0,5.4,3.555139,0.0
10997,septiembre,Jueves,1993,1993-09-16,Farewell My Concubine,98.0,0.0,0.0,7.8,4.875827,0.0
50463,abril,Viernes,1994,1994-04-29,The Favor,6.0,0.0,0.0,3.3,1.344876,0.0
10443,octubre,Viernes,1993,1993-10-15,Fearless,80.0,0.0,0.0,6.8,9.284624,0.0
20239,octubre,Viernes,1994,1994-10-28,Fear of a Black Hat,11.0,0.0,0.0,5.8,0.985441,0.0
16297,abril,Viernes,1994,1994-04-29,With Honors,54.0,0.0,0.0,6.1,2.969003,0.0
18551,noviembre,Viernes,1993,1993-11-05,Flesh and Bone,22.0,9488998.0,0.0,6.2,1.896869,0.0
25440,mayo,Viernes,1994,1994-05-13,Widows' Peak,3.0,0.0,0.0,4.3,0.409427,0.0
9024,octubre,Viernes,1993,1993-10-01,For Love or Money,77.0,11146270.0,30000000.0,5.7,8.468869,0.3715423333333333
37233,junio,Miércoles,1993,1993-06-30,The Firm,513.0,270248367.0,42000000.0,6.6,9.678367,6.434484928571429
1634,julio,Viernes,1993,1993-07-16,Free Willy,429.0,153698625.0,20000000.0,6.0,5.990572,7.68493125
13815,agosto,Miércoles,1994,1994-08-24,Fresh,56.0,0.0,0.0,7.6,3.970215,0.0
5503,agosto,Viernes,1993,1993-08-06,The Fugitive,1240.0,368875760.0,44000000.0,7.2,10.08937,8.38354
35588,diciembre,Viernes,1993,1993-12-10,Geronimo: An American Legend,44.0,18635620.0,35000000.0,5.9,4.653462,0.5324462857142858
2087,febrero,Viernes,1994,1994-02-11,The Getaway,81.0,30.0,0.0,5.4,14.214403,0.0
41579,junio,Viernes,1994,1994-06-17,Getting Even with Dad,43.0,0.0,30000000.0,4.5,2.410545,0.0
18620,junio,Viernes,1994,1994-06-10,Go Fish,5.0,0.0,0.0,3.9,0.775898,0.0
41006,julio,Jueves,1994,1994-07-14,A Good Man in Africa,11.0,0.0,0.0,5.2,5.22583,0.0
4916,junio,Viernes,1993,1993-06-04,Guilty as Sin,21.0,22886222.0,0.0,5.6,5.385108,0.0
2019,agosto,Viernes,1993,1993-08-20,Hard Target,237.0,74189677.0,18000000.0,6.1,7.834351,4.121648722222222
31642,diciembre,Viernes,1993,1993-12-24,Heaven & Earth,51.0,0.0,33000000.0,6.4,4.190541,0.0
9255,mayo,Viernes,1993,1993-05-21,Hot Shots! Part Deux,463.0,133752825.0,25000000.0,6.2,13.482371,5.350113
26271,diciembre,Viernes,1995,1995-12-08,Live Nude Girls,12.0,0.0,0.0,4.7,2.138959,0.0
10612,mayo,Viernes,1995,1995-05-12,The Englishman Who Went Up a Hill But Came Down a Mountain,83.0,0.0,0.0,6.1,5.331753,0.0
2259,octubre,Martes,1993,1993-10-19,The House of the Spirits,135.0,0.0,25000000.0,6.7,10.687795,0.0
16097,enero,Sábado,1994,1994-01-01,House Party 3,11.0,0.0,0.0,4.6,0.996047,0.0
11934,marzo,Viernes,1994,1994-03-11,The Hudsucker Proxy,280.0,0.0,30000000.0,7.1,7.550545,0.0
106143,febrero,Viernes,1994,1994-02-04,I'll Do Anything,18.0,0.0,40000000.0,5.7,1.742974,0.0
12475,agosto,Viernes,1994,1994-08-12,In the Army Now,54.0,28881266.0,0.0,4.7,6.071466,0.0
9386,julio,Jueves,1993,1993-07-08,In the Line of Fire,392.0,176997168.0,40000000.0,6.8,12.637158,4.4249292
7984,diciembre,Domingo,1993,1993-12-12,In the Name of the Father,363.0,65796862.0,13000000.0,7.6,7.405895,5.0612970769230765
59930,abril,Viernes,1994,1994-04-22,The Inkwell,5.0,8880705.0,0.0,3.9,0.613335,0.0
